Row ID,Order ID,Order Date,Year,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Sales Amount,Quantity,Discount,Profit,SalesPerson
4440,CA-2016-162726,27-12-2020,2020,Standard Class,MT-17815,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10004041,23.68,4,0.2,7.4,SP_74
4441,US-2016-111290,22-07-2020,2020,Standard Class,DK-13375,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,109.95,1,0,36.2835,SP_6
4442,US-2016-111290,22-07-2020,2020,Standard Class,DK-13375,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,965.85,5,0,135.219,SP_397
4443,US-2016-111290,22-07-2020,2020,Standard Class,DK-13375,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10001761,29.2,5,0,10.512,SP_387
4444,US-2016-111290,22-07-2020,2020,Standard Class,DK-13375,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,32.4,5,0,15.552,SP_247
4445,US-2014-147704,16-11-2018,2018,Standard Class,SR-20740,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,78.35,5,0,36.8245,SP_263
4446,US-2014-147704,16-11-2018,2018,Standard Class,SR-20740,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,31.68,6,0,14.256,SP_261
4447,US-2014-147704,16-11-2018,2018,Standard Class,SR-20740,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,29.12,4,0,14.2688,SP_178
4448,US-2014-147704,16-11-2018,2018,Standard Class,SR-20740,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,169.45,5,0,42.3625,SP_265
4449,CA-2015-121965,19-06-2019,2019,Standard Class,LH-17155,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000732,12.56,2,0,4.0192,SP_21
4450,CA-2015-121965,19-06-2019,2019,Standard Class,LH-17155,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,6.48,1,0,3.1104,SP_323
4451,CA-2015-121965,19-06-2019,2019,Standard Class,LH-17155,Consumer,United States,Los Angeles,California,90032,West,OFF-EN-10000056,186.69,3,0,87.7443,SP_369
4452,CA-2016-147137,04-07-2020,2020,First Class,AA-10645,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,25.4,5,0,8.636,SP_180
4453,CA-2016-147137,04-07-2020,2020,First Class,AA-10645,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,43.96,2,0,20.6612,SP_73
4454,CA-2016-147137,04-07-2020,2020,First Class,AA-10645,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,1279.165,5,0.15,225.735,SP_371
4455,CA-2016-147137,04-07-2020,2020,First Class,AA-10645,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,27.92,4,0,0.5584,SP_464
4456,US-2015-146745,03-09-2019,2019,Standard Class,AS-10630,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,129.568,2,0.2,-12.9568,SP_11
4457,US-2015-146745,03-09-2019,2019,Standard Class,AS-10630,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,6.368,2,0.2,2.1492,SP_413
4458,CA-2017-115175,07-08-2021,2021,Standard Class,MC-17575,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,244.55,5,0,114.9385,SP_88
4459,CA-2017-105851,13-03-2021,2021,Standard Class,SE-20110,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,1332.496,2,0.2,-299.8116,SP_264
4460,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,32.776,1,0.2,3.2776,SP_474
4461,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,147.184,2,0.2,-29.4368,SP_66
4462,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,54.384,2,0.2,1.3596,SP_327
4463,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,76.776,4,0.7,-58.8616,SP_285
4464,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,14.352,3,0.2,5.2026,SP_107
4465,US-2017-125717,28-09-2021,2021,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,209.792,2,0.2,26.224,SP_16
4466,CA-2015-163895,07-08-2019,2019,Standard Class,NS-18640,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,3.304,1,0.2,1.1151,SP_207
4467,CA-2017-168641,24-11-2021,2021,Standard Class,KA-16525,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,16.38,9,0,7.371,SP_437
4468,CA-2017-168641,24-11-2021,2021,Standard Class,KA-16525,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,167.96,2,0,78.9412,SP_366
4469,CA-2017-168641,24-11-2021,2021,Standard Class,KA-16525,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,321.568,2,0.2,-16.0784,SP_406
4470,CA-2017-168641,24-11-2021,2021,Standard Class,KA-16525,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,12.96,2,0,6.2208,SP_43
4471,CA-2017-156895,08-05-2021,2021,Standard Class,DJ-13510,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,128.058,3,0.3,-23.7822,SP_341
4472,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,63.686,1,0.3,-15.4666,SP_189
4473,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,239.976,3,0.2,65.9934,SP_239
4474,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,344.22,2,0.4,-189.321,SP_121
4475,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,15.552,3,0.2,5.4432,SP_52
4476,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,21.248,4,0.2,7.4368,SP_122
4477,CA-2017-121300,29-09-2021,2021,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,8.448,2,0.2,2.64,SP_441
4478,CA-2017-130211,22-10-2021,2021,Same Day,BD-11620,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,333.09,3,0,23.3163,SP_449
4479,CA-2017-130211,22-10-2021,2021,Same Day,BD-11620,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,248.98,2,0,54.7756,SP_36
4480,CA-2014-147235,24-03-2018,2018,Standard Class,CD-11920,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,24.9,5,0,11.703,SP_60
4481,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,15.26,7,0,5.0358,SP_133
4482,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,43.32,2,0,14.2956,SP_453
4483,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,43.584,12,0.2,15.7992,SP_253
4484,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,116.28,3,0,56.9772,SP_15
4485,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,9.296,2,0.2,3.0212,SP_464
4486,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,19.44,3,0,9.3312,SP_278
4487,CA-2016-109365,03-11-2020,2020,Standard Class,XP-21865,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,314.55,3,0,150.984,SP_159
4488,CA-2015-162621,05-09-2019,2019,Standard Class,CA-12055,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,16.27,5,0.8,-25.2185,SP_340
4489,CA-2015-162621,05-09-2019,2019,Standard Class,CA-12055,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,69.12,9,0.2,-14.688,SP_248
4490,CA-2015-162621,05-09-2019,2019,Standard Class,CA-12055,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,4.47,3,0.8,-7.8225,SP_327
4491,CA-2017-105921,14-08-2021,2021,Standard Class,JM-15250,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,418.296,3,0.2,5.2287,SP_109
4492,CA-2014-150798,01-12-2018,2018,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,659.988,2,0.4,109.998,SP_187
4493,CA-2014-150798,01-12-2018,2018,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,8.128,2,0.2,1.4224,SP_131
4494,CA-2014-150798,01-12-2018,2018,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,36.288,7,0.2,12.7008,SP_370
4495,CA-2014-150798,01-12-2018,2018,Second Class,JK-15730,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,909.72,6,0.3,-51.984,SP_162
4496,CA-2017-112753,18-06-2021,2021,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,917.9235,9,0.15,75.5937,SP_140
4497,CA-2017-112753,18-06-2021,2021,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,38.88,6,0,19.0512,SP_285
4498,CA-2017-155075,02-12-2021,2021,Standard Class,GW-14605,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,631.176,4,0.7,-462.8624,SP_7
4499,CA-2014-103401,21-11-2018,2018,Standard Class,GR-14560,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,12.96,2,0,6.2208,SP_242
4500,CA-2016-124814,10-04-2020,2020,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,12.96,2,0,6.2208,SP_350
4501,CA-2016-124814,10-04-2020,2020,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,23.2,5,0.2,8.12,SP_103
4502,CA-2014-116757,30-06-2018,2018,Standard Class,MS-17980,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,25.92,5,0.2,9.072,SP_333
4503,CA-2014-116757,30-06-2018,2018,Standard Class,MS-17980,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,21.312,6,0.2,7.1928,SP_20
4504,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,173.656,7,0.2,17.3656,SP_264
4505,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,361.96,2,0,101.3488,SP_431
4506,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,62.85,3,0,13.1985,SP_154
4507,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,818.376,3,0.2,51.1485,SP_52
4508,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,20.34,1,0,0.2034,SP_418
4509,US-2014-138247,24-12-2018,2018,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,23.99,1,0,5.5177,SP_128
4510,CA-2017-167003,23-05-2021,2021,Standard Class,VS-21820,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,171.288,3,0.2,-6.4233,SP_401
4511,CA-2016-119935,10-11-2020,2020,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,37.3,2,0,17.158,SP_465
4512,CA-2016-119935,10-11-2020,2020,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,81.96,2,0,39.3408,SP_414
4513,CA-2016-118969,02-10-2020,2020,First Class,LP-17095,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,54.792,6,0.7,-40.1808,SP_90
4514,CA-2016-145240,06-09-2020,2020,First Class,BG-11740,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,10.784,1,0.2,0.8088,SP_168
4515,CA-2016-120873,27-10-2020,2020,Second Class,BW-11200,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,290.98,1,0,75.6548,SP_163
4516,US-2017-111920,22-10-2021,2021,Standard Class,PS-18970,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,36.44,4,0,12.0252,SP_300
4517,US-2016-128678,15-09-2020,2020,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,21.4,5,0,10.058,SP_345
4518,US-2016-128678,15-09-2020,2020,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,48.664,7,0.2,15.8158,SP_462
4519,CA-2016-101385,25-09-2020,2020,Standard Class,JW-16075,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10004441,16.56,4,0,6.9552,SP_285
4520,CA-2017-107167,10-06-2021,2021,Standard Class,ND-18460,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,1347.52,8,0.2,84.22,SP_262
4521,CA-2014-109491,20-02-2018,2018,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,62.31,3,0,22.4316,SP_385
4522,CA-2014-109491,20-02-2018,2018,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,20.32,4,0,6.9088,SP_31
4523,CA-2017-105445,20-02-2021,2021,Second Class,BP-11095,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,9.432,3,0.2,3.0654,SP_145
4524,CA-2014-107454,02-11-2018,2018,Standard Class,RD-19720,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,34.86,7,0,16.0356,SP_184
4525,CA-2014-107454,02-11-2018,2018,Standard Class,RD-19720,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,89.34,6,0,24.1218,SP_15
4526,US-2017-105046,17-07-2021,2021,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,269.98,2,0,67.495,SP_145
4527,US-2017-105046,17-07-2021,2021,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,99.9,5,0,47.952,SP_398
4528,US-2017-105046,17-07-2021,2021,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,39.08,4,0,14.4596,SP_445
4529,CA-2017-152856,08-09-2021,2021,Second Class,RS-19765,Corporate,United States,Marion,Ohio,43302,East,TEC-AC-10004864,116.832,4,0.2,33.5892,SP_264
4530,CA-2016-134691,14-11-2020,2020,Standard Class,KC-16540,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002393,2.296,2,0.8,-3.9032,SP_467
4531,CA-2016-118759,14-11-2020,2020,First Class,MB-17305,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,408.006,2,0.1,72.5344,SP_156
4532,CA-2016-118759,14-11-2020,2020,First Class,MB-17305,Consumer,United States,New York City,New York,10009,East,OFF-ST-10001590,40.44,3,0,10.5144,SP_379
4533,CA-2014-140403,10-10-2018,2018,Same Day,TN-21040,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,122.352,3,0.2,13.7646,SP_174
4534,CA-2014-140403,10-10-2018,2018,Same Day,TN-21040,Home Office,United States,Manteca,California,95336,West,OFF-EN-10001219,15.28,2,0,7.4872,SP_331
4535,CA-2015-163104,19-03-2019,2019,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,11.96,2,0,5.8604,SP_344
4536,CA-2017-138464,08-07-2021,2021,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003142,15.84,3,0,4.9104,SP_284
4537,CA-2017-138464,08-07-2021,2021,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,86.376,3,0.2,30.2316,SP_260
4538,CA-2017-138464,08-07-2021,2021,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,18.24,3,0,6.2016,SP_107
4539,CA-2017-138464,08-07-2021,2021,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10004757,13.12,4,0,4.3296,SP_124
4540,CA-2015-104129,27-02-2019,2019,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,105.98,2,0,1.0598,SP_225
4541,CA-2015-104129,27-02-2019,2019,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,493.92,7,0.3,-28.224,SP_415
4542,US-2017-132206,16-06-2021,2021,Standard Class,MK-17905,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,5.936,7,0.8,-8.904,SP_22
4543,CA-2017-113474,30-03-2021,2021,First Class,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,325.86,2,0,149.8956,SP_139
4544,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004477,383.607,9,0.3,-5.4801,SP_149
4545,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003505,148.48,2,0.2,16.704,SP_76
4546,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,537.544,7,0.2,53.7544,SP_305
4547,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10003314,1.928,2,0.8,-2.9884,SP_475
4548,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003190,6.912,3,0.2,0.6912,SP_265
4549,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,7.76,1,0.6,-2.134,SP_338
4550,CA-2015-126557,12-07-2019,2019,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,659.168,4,0.2,49.4376,SP_347
4551,US-2017-107636,30-04-2021,2021,First Class,NM-18520,Consumer,United States,Manchester,Connecticut,6040,East,OFF-LA-10003388,5.76,2,0,2.8224,SP_468
4552,US-2014-165862,13-07-2018,2018,Standard Class,GK-14620,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,351.216,3,0.2,4.3902,SP_140
4553,US-2014-106334,27-12-2018,2018,Standard Class,JF-15490,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10004886,230.28,3,0.2,23.028,SP_47
4554,US-2014-106334,27-12-2018,2018,Standard Class,JF-15490,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003657,12.84,3,0,5.778,SP_416
4555,CA-2016-101448,27-02-2020,2020,Second Class,EB-13930,Consumer,United States,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,56.82,3,0,28.41,SP_126
4556,CA-2015-130218,23-03-2019,2019,First Class,SG-20470,Consumer,United States,Florence,South Carolina,29501,South,OFF-FA-10003112,31.56,4,0,14.202,SP_420
4557,CA-2015-130218,23-03-2019,2019,First Class,SG-20470,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10002486,27.92,4,0,0.5584,SP_105
4558,US-2017-117331,21-10-2021,2021,Standard Class,ND-18370,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,8.559,1,0.7,-6.5619,SP_470
4559,CA-2014-127383,31-12-2018,2018,Standard Class,CM-11815,Corporate,United States,El Paso,Texas,79907,Central,OFF-EN-10004773,49.568,2,0.2,17.9684,SP_39
4560,CA-2014-110219,05-05-2018,2018,First Class,EB-13870,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,127.869,3,0.3,-9.1335,SP_170
4561,CA-2015-118871,04-12-2019,2019,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10003296,271.44,3,0,122.148,SP_15
4562,CA-2015-118871,04-12-2019,2019,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10000193,110.352,3,0.2,8.2764,SP_462
4563,CA-2015-118871,04-12-2019,2019,Second Class,HM-14860,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,36.4,5,0,13.832,SP_334
4564,CA-2017-129490,26-09-2021,2021,Standard Class,SJ-20125,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,419.136,4,0.2,-57.6312,SP_189
4565,CA-2014-101175,09-12-2018,2018,Standard Class,DM-12955,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,100.704,6,0.2,-1.2588,SP_349
4566,US-2017-149510,03-12-2021,2021,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,45.216,3,0.2,4.5216,SP_466
4567,US-2017-149510,03-12-2021,2021,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,28.782,6,0.7,-21.1068,SP_318
4568,US-2017-149510,03-12-2021,2021,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,24.448,4,0.2,8.8624,SP_130
4569,CA-2015-111990,08-11-2019,2019,Standard Class,DB-13660,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003291,10.476,6,0.8,-17.2854,SP_55
4570,CA-2014-169460,19-04-2018,2018,Second Class,NF-18595,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,76.14,3,0,26.649,SP_475
4571,US-2015-152128,25-05-2019,2019,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,21.24,3,0,8.0712,SP_439
4572,US-2015-152128,25-05-2019,2019,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,127.96,2,0,60.1412,SP_300
4573,CA-2017-126662,17-07-2021,2021,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,479.984,2,0.2,89.997,SP_276
4574,CA-2016-139395,12-12-2020,2020,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10002103,657.93,7,0,184.2204,SP_474
4575,CA-2016-139395,12-12-2020,2020,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,33.48,4,0,8.7048,SP_93
4576,CA-2016-139395,12-12-2020,2020,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10003732,13.9,5,0,3.614,SP_105
4577,CA-2016-139395,12-12-2020,2020,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10000885,26.86,2,0,6.715,SP_182
4578,US-2014-121734,11-04-2018,2018,Standard Class,SE-20110,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,9.584,1,0.2,3.3544,SP_255
4579,CA-2015-110947,09-06-2019,2019,Standard Class,AG-10765,Home Office,United States,Hampton,Virginia,23666,South,OFF-BI-10001670,113.1,3,0,56.55,SP_215
4580,US-2014-150126,27-07-2018,2018,Standard Class,AS-10045,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002709,65.78,11,0,32.2322,SP_234
4581,CA-2015-164427,31-07-2019,2019,Standard Class,AR-10405,Corporate,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10004469,239.7,6,0,105.468,SP_473
4582,CA-2016-120250,19-09-2020,2020,First Class,AP-10720,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003424,25.632,3,0.2,3.8448,SP_212
4583,CA-2016-121993,10-06-2020,2020,First Class,JB-16000,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10003720,23.616,8,0.2,7.9704,SP_449
4584,US-2016-100405,26-08-2020,2020,Second Class,TS-21430,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10000390,8.26,2,0,3.7996,SP_358
4585,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-EN-10001335,76.58,7,0,38.29,SP_312
4586,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-AR-10003469,8.8,5,0,4.224,SP_80
4587,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-BI-10003718,590.352,6,0.2,206.6232,SP_156
4588,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-FA-10004838,5.58,3,0,0.1674,SP_87
4589,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,FUR-FU-10002508,25.02,3,0,10.5084,SP_334
4590,US-2017-163790,02-11-2021,2021,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-ST-10001511,452.55,7,0,22.6275,SP_153
4591,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10000952,17.76,2,0,4.9728,SP_164
4592,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002275,302.384,2,0.2,30.2384,SP_429
4593,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10003535,146.352,3,0.2,-5.4882,SP_389
4594,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10004052,7.9,2,0,2.054,SP_255
4595,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003473,902.712,3,0.2,33.8517,SP_103
4596,CA-2016-129868,26-12-2020,2020,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001897,53.97,3,0,15.1116,SP_417
4597,CA-2016-140564,05-12-2020,2020,Second Class,TC-21475,Home Office,United States,Washington,District of Columbia,20016,East,OFF-AR-10000034,33.92,8,0,13.2288,SP_101
4598,US-2017-169502,28-08-2021,2021,Standard Class,MG-17650,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-SU-10004115,21.81,3,0,5.8887,SP_56
4599,US-2017-169502,28-08-2021,2021,Standard Class,MG-17650,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001947,91.6,5,0,26.564,SP_30
4600,CA-2015-146948,16-07-2019,2019,Standard Class,MG-17890,Home Office,United States,Baltimore,Maryland,21215,East,FUR-CH-10004853,150.98,1,0,43.7842,SP_299
4601,CA-2015-146948,16-07-2019,2019,Standard Class,MG-17890,Home Office,United States,Baltimore,Maryland,21215,East,OFF-EN-10000483,137.25,9,0,63.135,SP_224
